rgn_id,sciname,category
6,Aegaeon lacazei,
1,Aegaeon lacazei,
3,Aegaeon lacazei,
4,Aidablennius sphynx,LC
3,Aidablennius sphynx,LC
2,Aidablennius sphynx,LC
5,Aidablennius sphynx,LC
1,Aidablennius sphynx,LC
6,Aidablennius sphynx,LC
5,Albunea carabus,
2,Albunea carabus,
4,Albunea carabus,
6,Albunea carabus,
1,Albunea carabus,
3,Albunea carabus,
5,Alectis alexandrinus,
2,Alectis alexandrinus,
4,Alectis alexandrinus,
6,Alectis alexandrinus,
1,Alectis alexandrinus,
3,Alectis alexandrinus,
5,Alepes djedaba,
2,Alepes djedaba,
4,Alepes djedaba,
6,Alepes djedaba,
1,Alepes djedaba,
3,Alepes djedaba,
6,Alopias superciliosus,VU
4,Alopias superciliosus,VU
3,Alopias superciliosus,VU
5,Alopias superciliosus,VU
2,Alopias superciliosus,VU
1,Alopias superciliosus,VU
4,Alopias vulpinus,VU
5,Alopias vulpinus,VU
2,Alopias vulpinus,VU
6,Alopias vulpinus,VU
1,Alopias vulpinus,VU
3,Alopias vulpinus,VU
4,Alosa fallax,LC
3,Alosa fallax,LC
1,Alosa fallax,LC
6,Alosa fallax,LC
2,Alosa fallax,LC
5,Alosa fallax,LC
5,Alpheus audouini,
2,Alpheus audouini,
4,Alpheus audouini,
6,Alpheus audouini,
1,Alpheus audouini,
3,Alpheus audouini,
5,Alpheus dentipes,
2,Alpheus dentipes,
4,Alpheus dentipes,
6,Alpheus dentipes,
1,Alpheus dentipes,
3,Alpheus dentipes,
5,Alpheus glaber,
2,Alpheus glaber,
4,Alpheus glaber,
6,Alpheus glaber,
1,Alpheus glaber,
3,Alpheus glaber,
5,Alpheus inopinatus,
2,Alpheus inopinatus,
4,Alpheus inopinatus,
6,Alpheus inopinatus,
1,Alpheus inopinatus,
3,Alpheus inopinatus,
5,Alpheus migrans,
2,Alpheus migrans,
4,Alpheus migrans,
6,Alpheus migrans,
1,Alpheus migrans,
3,Alpheus migrans,
5,Alpheus rapacida,
2,Alpheus rapacida,
4,Alpheus rapacida,
6,Alpheus rapacida,
1,Alpheus rapacida,
3,Alpheus rapacida,
5,Alsidium corallinum,
2,Alsidium corallinum,
4,Alsidium corallinum,
6,Alsidium corallinum,
1,Alsidium corallinum,
3,Alsidium corallinum,
5,Alsidium helminthochorton,
2,Alsidium helminthochorton,
4,Alsidium helminthochorton,
6,Alsidium helminthochorton,
1,Alsidium helminthochorton,
3,Alsidium helminthochorton,
5,Amphiroa beauvoisii,
2,Amphiroa beauvoisii,
4,Amphiroa beauvoisii,
6,Amphiroa beauvoisii,
1,Amphiroa beauvoisii,
3,Amphiroa beauvoisii,
5,Amphiroa cryptarthrodia,
2,Amphiroa cryptarthrodia,
4,Amphiroa cryptarthrodia,
6,Amphiroa cryptarthrodia,
1,Amphiroa cryptarthrodia,
3,Amphiroa cryptarthrodia,
5,Amphiroa rigida,
2,Amphiroa rigida,
4,Amphiroa rigida,
6,Amphiroa rigida,
1,Amphiroa rigida,
3,Amphiroa rigida,
5,Amphiroa verruculosa,
2,Amphiroa verruculosa,
4,Amphiroa verruculosa,
6,Amphiroa verruculosa,
1,Amphiroa verruculosa,
3,Amphiroa verruculosa,
5,Anadyomene stellata,
2,Anadyomene stellata,
4,Anadyomene stellata,
6,Anadyomene stellata,
1,Anadyomene stellata,
3,Anadyomene stellata,
5,Anapagurus bicorniger,
2,Anapagurus bicorniger,
4,Anapagurus bicorniger,
6,Anapagurus bicorniger,
1,Anapagurus bicorniger,
3,Anapagurus bicorniger,
5,Anapagurus breviaculeatus,
2,Anapagurus breviaculeatus,
4,Anapagurus breviaculeatus,
6,Anapagurus breviaculeatus,
1,Anapagurus breviaculeatus,
3,Anapagurus breviaculeatus,
5,Anapagurus longispina,
2,Anapagurus longispina,
4,Anapagurus longispina,
6,Anapagurus longispina,
1,Anapagurus longispina,
3,Anapagurus longispina,
2,Anguilla anguilla,CR
3,Anguilla anguilla,CR
6,Anguilla anguilla,CR
4,Anguilla anguilla,CR
5,Anguilla anguilla,CR
1,Anguilla anguilla,CR
5,Anotrichium tenue,
2,Anotrichium tenue,
4,Anotrichium tenue,
6,Anotrichium tenue,
1,Anotrichium tenue,
3,Anotrichium tenue,
3,Anthias anthias,LC
1,Anthias anthias,LC
6,Anthias anthias,LC
2,Anthias anthias,LC
4,Anthias anthias,LC
5,Anthias anthias,LC
5,Aphanius dispar,
2,Aphanius dispar,
4,Aphanius dispar,
6,Aphanius dispar,
1,Aphanius dispar,
3,Aphanius dispar,
6,Aphanius fasciatus,LC
2,Aphanius fasciatus,LC
4,Aphanius fasciatus,LC
1,Aphanius fasciatus,LC
5,Aphanius fasciatus,LC
3,Aphanius fasciatus,LC
5,Aphia minuta,
2,Aphia minuta,
4,Aphia minuta,
6,Aphia minuta,
1,Aphia minuta,
3,Aphia minuta,
5,Apogon fasciatus,
2,Apogon fasciatus,
4,Apogon fasciatus,
6,Apogon fasciatus,
1,Apogon fasciatus,
3,Apogon fasciatus,
1,Apogon imberbis,LC
2,Apogon imberbis,LC
3,Apogon imberbis,LC
4,Apogon imberbis,LC
5,Apogon imberbis,LC
6,Apogon imberbis,LC
5,Apogon pharaonis,
2,Apogon pharaonis,
4,Apogon pharaonis,
6,Apogon pharaonis,
1,Apogon pharaonis,
3,Apogon pharaonis,
5,Apogon queketti,
2,Apogon queketti,
4,Apogon queketti,
6,Apogon queketti,
1,Apogon queketti,
3,Apogon queketti,
5,Apogon smithi,
2,Apogon smithi,
4,Apogon smithi,
6,Apogon smithi,
1,Apogon smithi,
3,Apogon smithi,
5,Apterichthus anguiformis,
2,Apterichthus anguiformis,
4,Apterichthus anguiformis,
6,Apterichthus anguiformis,
1,Apterichthus anguiformis,
3,Apterichthus anguiformis,
3,Apterichtus caecus,LC
1,Apterichtus caecus,LC
6,Apterichtus caecus,LC
5,Apterichtus caecus,LC
4,Apterichtus caecus,LC
2,Apterichtus caecus,LC
5,Argentina sphyraena,LC
1,Argentina sphyraena,LC
3,Argentina sphyraena,LC
2,Argentina sphyraena,LC
4,Argentina sphyraena,LC
6,Argentina sphyraena,LC
6,Argyropelecus hemigymnus,LC
5,Argyropelecus hemigymnus,LC
2,Argyropelecus hemigymnus,LC
4,Argyropelecus hemigymnus,LC
3,Argyropelecus hemigymnus,LC
1,Argyropelecus hemigymnus,LC
6,Argyrosomus regius,LC
3,Argyrosomus regius,LC
4,Argyrosomus regius,LC
5,Argyrosomus regius,LC
2,Argyrosomus regius,LC
1,Argyrosomus regius,LC
4,Ariosoma balearicum,LC
1,Ariosoma balearicum,LC
2,Ariosoma balearicum,LC
3,Ariosoma balearicum,LC
5,Ariosoma balearicum,LC
6,Ariosoma balearicum,LC
5,Aristaeomorpha foliacea,
2,Aristaeomorpha foliacea,
4,Aristaeomorpha foliacea,
6,Aristaeomorpha foliacea,
1,Aristaeomorpha foliacea,
3,Aristaeomorpha foliacea,
5,Aristeus antennatus,
2,Aristeus antennatus,
4,Aristeus antennatus,
6,Aristeus antennatus,
1,Aristeus antennatus,
3,Aristeus antennatus,
5,Arius parkii,
2,Arius parkii,
4,Arius parkii,
6,Arius parkii,
1,Arius parkii,
3,Arius parkii,
1,Arnoglossus kessleri,DD
6,Arnoglossus kessleri,DD
3,Arnoglossus kessleri,DD
2,Arnoglossus kessleri,DD
4,Arnoglossus kessleri,DD
5,Arnoglossus kessleri,DD
6,Arnoglossus laterna,LC
4,Arnoglossus laterna,LC
5,Arnoglossus laterna,LC
1,Arnoglossus laterna,LC
2,Arnoglossus laterna,LC
3,Arnoglossus laterna,LC
5,Arnoglossus rueppelli,
2,Arnoglossus rueppelli,
4,Arnoglossus rueppelli,
6,Arnoglossus rueppelli,
1,Arnoglossus rueppelli,
3,Arnoglossus rueppelli,
5,Arnoglossus thori,LC
2,Arnoglossus thori,LC
3,Arnoglossus thori,LC
4,Arnoglossus thori,LC
1,Arnoglossus thori,LC
6,Arnoglossus thori,LC
5,Ashtoret lunaris,
2,Ashtoret lunaris,
4,Ashtoret lunaris,
6,Ashtoret lunaris,
1,Ashtoret lunaris,
3,Ashtoret lunaris,
5,Asparagopsis taxiformis,
2,Asparagopsis taxiformis,
4,Asparagopsis taxiformis,
6,Asparagopsis taxiformis,
1,Asparagopsis taxiformis,
3,Asparagopsis taxiformis,
5,Aspitrigla cuculus,
2,Aspitrigla cuculus,
4,Aspitrigla cuculus,
6,Aspitrigla cuculus,
1,Aspitrigla cuculus,
3,Aspitrigla cuculus,
5,Atergatis roseus,
2,Atergatis roseus,
4,Atergatis roseus,
6,Atergatis roseus,
1,Atergatis roseus,
3,Atergatis roseus,
5,Athanas amazone,
2,Athanas amazone,
4,Athanas amazone,
6,Athanas amazone,
1,Athanas amazone,
3,Athanas amazone,
5,Athanas nitescens,
2,Athanas nitescens,
4,Athanas nitescens,
6,Athanas nitescens,
1,Athanas nitescens,
3,Athanas nitescens,
2,Atherina boyeri,LC
3,Atherina boyeri,LC
4,Atherina boyeri,LC
6,Atherina boyeri,LC
1,Atherina boyeri,LC
5,Atherina boyeri,LC
5,Atherinomorus lacunosus,
2,Atherinomorus lacunosus,
4,Atherinomorus lacunosus,
6,Atherinomorus lacunosus,
1,Atherinomorus lacunosus,
3,Atherinomorus lacunosus,
6,Aulopus filamentosus,LC
2,Aulopus filamentosus,LC
3,Aulopus filamentosus,LC
4,Aulopus filamentosus,LC
5,Aulopus filamentosus,LC
1,Aulopus filamentosus,LC
5,Automate branchialis,
2,Automate branchialis,
4,Automate branchialis,
6,Automate branchialis,
1,Automate branchialis,
3,Automate branchialis,
1,Auxis rochei,LC
5,Auxis rochei,LC
3,Auxis rochei,LC
6,Auxis rochei,LC
4,Auxis rochei,LC
2,Auxis rochei,LC
4,Balaenoptera acutorostrata,LC
3,Balaenoptera acutorostrata,LC
2,Balaenoptera acutorostrata,LC
6,Balaenoptera acutorostrata,LC
1,Balaenoptera acutorostrata,LC
5,Balaenoptera acutorostrata,LC
6,Balaenoptera physalus,VU
2,Balaenoptera physalus,VU
4,Balaenoptera physalus,VU
1,Balaenoptera physalus,VU
3,Balaenoptera physalus,VU
5,Balaenoptera physalus,VU
5,Balistes carolinensis,
2,Balistes carolinensis,
4,Balistes carolinensis,
6,Balistes carolinensis,
1,Balistes carolinensis,
3,Balistes carolinensis,
5,Bangia atropurpurea,
2,Bangia atropurpurea,
4,Bangia atropurpurea,
6,Bangia atropurpurea,
1,Bangia atropurpurea,
3,Bangia atropurpurea,
5,Bangia fuscopurpurea,
2,Bangia fuscopurpurea,
4,Bangia fuscopurpurea,
6,Bangia fuscopurpurea,
1,Bangia fuscopurpurea,
3,Bangia fuscopurpurea,
6,Bathophilus nigerrimus,LC
5,Bathophilus nigerrimus,LC
4,Bathophilus nigerrimus,LC
3,Bathophilus nigerrimus,LC
2,Bathophilus nigerrimus,LC
1,Bathophilus nigerrimus,LC
5,Bathynectes maravigna,
2,Bathynectes maravigna,
4,Bathynectes maravigna,
6,Bathynectes maravigna,
1,Bathynectes maravigna,
3,Bathynectes maravigna,
5,Bathypterois mediterraneus,LC
4,Bathypterois mediterraneus,LC
3,Bathypterois mediterraneus,LC
1,Bathypterois mediterraneus,LC
2,Bathypterois mediterraneus,LC
6,Bathypterois mediterraneus,LC
6,Belone belone,LC
5,Belone belone,LC
4,Belone belone,LC
3,Belone belone,LC
1,Belone belone,LC
2,Belone belone,LC
1,Belone svetovidovi,DD
3,Belone svetovidovi,DD
2,Belone svetovidovi,DD
5,Belone svetovidovi,DD
6,Belone svetovidovi,DD
4,Belone svetovidovi,DD
1,Benthosema glaciale,LC
5,Benthosema glaciale,LC
2,Benthosema glaciale,LC
4,Benthosema glaciale,LC
6,Benthosema glaciale,LC
3,Benthosema glaciale,LC
1,Blennius ocellaris,LC
2,Blennius ocellaris,LC
4,Blennius ocellaris,LC
3,Blennius ocellaris,LC
6,Blennius ocellaris,LC
5,Blennius ocellaris,LC
5,Boodleopsis pusilla,
2,Boodleopsis pusilla,
4,Boodleopsis pusilla,
6,Boodleopsis pusilla,
1,Boodleopsis pusilla,
3,Boodleopsis pusilla,
2,Boops boops,LC
3,Boops boops,LC
4,Boops boops,LC
6,Boops boops,LC
1,Boops boops,LC
5,Boops boops,LC
5,Bothus podas,LC
6,Bothus podas,LC
4,Bothus podas,LC
3,Bothus podas,LC
1,Bothus podas,LC
2,Bothus podas,LC
5,Botryocladia botryoides,
2,Botryocladia botryoides,
4,Botryocladia botryoides,
6,Botryocladia botryoides,
1,Botryocladia botryoides,
3,Botryocladia botryoides,
5,Brachycarpus biunguiculatus,
2,Brachycarpus biunguiculatus,
4,Brachycarpus biunguiculatus,
6,Brachycarpus biunguiculatus,
1,Brachycarpus biunguiculatus,
3,Brachycarpus biunguiculatus,
5,Brachynotus foresti,
2,Brachynotus foresti,
4,Brachynotus foresti,
6,Brachynotus foresti,
1,Brachynotus foresti,
3,Brachynotus foresti,
5,Brachynotus sexdentatus,
2,Brachynotus sexdentatus,
4,Brachynotus sexdentatus,
6,Brachynotus sexdentatus,
1,Brachynotus sexdentatus,
3,Brachynotus sexdentatus,
3,Brama brama,DD
2,Brama brama,DD
5,Brama brama,DD
1,Brama brama,DD
6,Brama brama,DD
4,Brama brama,DD
6,Bregmaceros atlanticus,LC
4,Bregmaceros atlanticus,LC
1,Bregmaceros atlanticus,LC
5,Bregmaceros atlanticus,LC
2,Bregmaceros atlanticus,LC
3,Bregmaceros atlanticus,LC
5,Bryopsis adriatica,
2,Bryopsis adriatica,
4,Bryopsis adriatica,
6,Bryopsis adriatica,
1,Bryopsis adriatica,
3,Bryopsis adriatica,
5,Bryopsis cupressoides,
2,Bryopsis cupressoides,
4,Bryopsis cupressoides,
6,Bryopsis cupressoides,
1,Bryopsis cupressoides,
3,Bryopsis cupressoides,
5,Bryopsis duplex,
2,Bryopsis duplex,
4,Bryopsis duplex,
6,Bryopsis duplex,
1,Bryopsis duplex,
3,Bryopsis duplex,
5,Bryopsis muscosa,
2,Bryopsis muscosa,
4,Bryopsis muscosa,
6,Bryopsis muscosa,
1,Bryopsis muscosa,
3,Bryopsis muscosa,
5,Bryopsis plumosa,
2,Bryopsis plumosa,
4,Bryopsis plumosa,
6,Bryopsis plumosa,
1,Bryopsis plumosa,
3,Bryopsis plumosa,
5,Bryopsis tenuissima,
2,Bryopsis tenuissima,
4,Bryopsis tenuissima,
6,Bryopsis tenuissima,
1,Bryopsis tenuissima,
3,Bryopsis tenuissima,
4,Buglossidium luteum,LC
5,Buglossidium luteum,LC
2,Buglossidium luteum,LC
1,Buglossidium luteum,LC
3,Buglossidium luteum,LC
6,Buglossidium luteum,LC
5,Calappa granulata,
2,Calappa granulata,
4,Calappa granulata,
6,Calappa granulata,
1,Calappa granulata,
3,Calappa granulata,
5,Calcinus tubularis,
2,Calcinus tubularis,
4,Calcinus tubularis,
6,Calcinus tubularis,
1,Calcinus tubularis,
3,Calcinus tubularis,
6,Callanthias ruber,LC
2,Callanthias ruber,LC
1,Callanthias ruber,LC
3,Callanthias ruber,LC
4,Callanthias ruber,LC
5,Callanthias ruber,LC
5,Callinectes sapidus,
2,Callinectes sapidus,
4,Callinectes sapidus,
6,Callinectes sapidus,
1,Callinectes sapidus,
3,Callinectes sapidus,
5,Callionymus filamentosus,
2,Callionymus filamentosus,
4,Callionymus filamentosus,
6,Callionymus filamentosus,
1,Callionymus filamentosus,
3,Callionymus filamentosus,
2,Callionymus maculatus,LC
5,Callionymus maculatus,LC
1,Callionymus maculatus,LC
4,Callionymus maculatus,LC
3,Callionymus maculatus,LC
6,Callionymus maculatus,LC
2,Callionymus pusillus,LC
3,Callionymus pusillus,LC
5,Callionymus pusillus,LC
1,Callionymus pusillus,LC
6,Callionymus pusillus,LC
4,Callionymus pusillus,LC
6,Callionymus risso,LC
2,Callionymus risso,LC
3,Callionymus risso,LC
5,Callionymus risso,LC
1,Callionymus risso,LC
4,Callionymus risso,LC
5,Calocaris macandreae,
2,Calocaris macandreae,
4,Calocaris macandreae,
6,Calocaris macandreae,
1,Calocaris macandreae,
3,Calocaris macandreae,
4,Capros aper,LC
2,Capros aper,LC
5,Capros aper,LC
1,Capros aper,LC
6,Capros aper,LC
3,Capros aper,LC
3,Caranx crysos,LC
1,Caranx crysos,LC
6,Caranx crysos,LC
2,Caranx crysos,LC
4,Caranx crysos,LC
5,Caranx crysos,LC
1,Caranx rhonchus,LC
4,Caranx rhonchus,LC
5,Caranx rhonchus,LC
3,Caranx rhonchus,LC
2,Caranx rhonchus,LC
6,Caranx rhonchus,LC
4,Carapus acus,DD
5,Carapus acus,DD
6,Carapus acus,DD
3,Carapus acus,DD
2,Carapus acus,DD
1,Carapus acus,DD
6,Carcharhinus altimus,DD
4,Carcharhinus altimus,DD
1,Carcharhinus altimus,DD
3,Carcharhinus altimus,DD
2,Carcharhinus altimus,DD
5,Carcharhinus altimus,DD
5,Carcharhinus brevipinna,NT
1,Carcharhinus brevipinna,NT
4,Carcharhinus brevipinna,NT
3,Carcharhinus brevipinna,NT
6,Carcharhinus brevipinna,NT
2,Carcharhinus brevipinna,NT
4,Carcharhinus limbatus,NT
6,Carcharhinus limbatus,NT
2,Carcharhinus limbatus,NT
1,Carcharhinus limbatus,NT
3,Carcharhinus limbatus,NT
5,Carcharhinus limbatus,NT
4,Carcharhinus melanopterus,NT
6,Carcharhinus melanopterus,NT
2,Carcharhinus melanopterus,NT
5,Carcharhinus melanopterus,NT
3,Carcharhinus melanopterus,NT
1,Carcharhinus melanopterus,NT
2,Carcharhinus obscurus,VU
3,Carcharhinus obscurus,VU
5,Carcharhinus obscurus,VU
6,Carcharhinus obscurus,VU
1,Carcharhinus obscurus,VU
4,Carcharhinus obscurus,VU
4,Carcharhinus plumbeus,VU
5,Carcharhinus plumbeus,VU
6,Carcharhinus plumbeus,VU
3,Carcharhinus plumbeus,VU
2,Carcharhinus plumbeus,VU
1,Carcharhinus plumbeus,VU
3,Carcharodon carcharias,VU
6,Carcharodon carcharias,VU
5,Carcharodon carcharias,VU
2,Carcharodon carcharias,VU
4,Carcharodon carcharias,VU
1,Carcharodon carcharias,VU
5,Carcinus aestuarii,
2,Carcinus aestuarii,
4,Carcinus aestuarii,
6,Carcinus aestuarii,
1,Carcinus aestuarii,
3,Carcinus aestuarii,
6,Caretta caretta,EN
5,Caretta caretta,EN
1,Caretta caretta,EN
2,Caretta caretta,EN
4,Caretta caretta,EN
3,Caretta caretta,EN
5,Carupa tenuipes,
2,Carupa tenuipes,
4,Carupa tenuipes,
6,Carupa tenuipes,
1,Carupa tenuipes,
3,Carupa tenuipes,
5,Cataetyx laticeps,LC
1,Cataetyx laticeps,LC
6,Cataetyx laticeps,LC
3,Cataetyx laticeps,LC
4,Cataetyx laticeps,LC
2,Cataetyx laticeps,LC
5,Caulerpa crassifolia,
2,Caulerpa crassifolia,
4,Caulerpa crassifolia,
6,Caulerpa crassifolia,
1,Caulerpa crassifolia,
3,Caulerpa crassifolia,
5,Caulerpa mexicana,
2,Caulerpa mexicana,
4,Caulerpa mexicana,
6,Caulerpa mexicana,
1,Caulerpa mexicana,
3,Caulerpa mexicana,
5,Caulerpa prolifera,
2,Caulerpa prolifera,
4,Caulerpa prolifera,
6,Caulerpa prolifera,
1,Caulerpa prolifera,
3,Caulerpa prolifera,
5,Caulerpa scalpelliformis,
2,Caulerpa scalpelliformis,
4,Caulerpa scalpelliformis,
6,Caulerpa scalpelliformis,
1,Caulerpa scalpelliformis,
3,Caulerpa scalpelliformis,
5,Centroceras clavulatum,
2,Centroceras clavulatum,
4,Centroceras clavulatum,
6,Centroceras clavulatum,
1,Centroceras clavulatum,
3,Centroceras clavulatum,
1,Centrolophus niger,LC
6,Centrolophus niger,LC
3,Centrolophus niger,LC
5,Centrolophus niger,LC
2,Centrolophus niger,LC
4,Centrolophus niger,LC
6,Centrophorus granulosus,VU
5,Centrophorus granulosus,VU
1,Centrophorus granulosus,VU
4,Centrophorus granulosus,VU
2,Centrophorus granulosus,VU
3,Centrophorus granulosus,VU
5,Cepola rubescens,
2,Cepola rubescens,
4,Cepola rubescens,
6,Cepola rubescens,
1,Cepola rubescens,
3,Cepola rubescens,
5,Ceramium ciliatum,
2,Ceramium ciliatum,
4,Ceramium ciliatum,
6,Ceramium ciliatum,
1,Ceramium ciliatum,
3,Ceramium ciliatum,
5,Ceramium comptum,
2,Ceramium comptum,
4,Ceramium comptum,
6,Ceramium comptum,
1,Ceramium comptum,
3,Ceramium comptum,
5,Ceramium diaphanum,
2,Ceramium diaphanum,
4,Ceramium diaphanum,
6,Ceramium diaphanum,
1,Ceramium diaphanum,
3,Ceramium diaphanum,
5,Ceramium gracillimum,
2,Ceramium gracillimum,
4,Ceramium gracillimum,
6,Ceramium gracillimum,
1,Ceramium gracillimum,
3,Ceramium gracillimum,
5,Ceramium rubrum,
2,Ceramium rubrum,
4,Ceramium rubrum,
6,Ceramium rubrum,
1,Ceramium rubrum,
3,Ceramium rubrum,
5,Ceramium strictum,
2,Ceramium strictum,
4,Ceramium strictum,
6,Ceramium strictum,
1,Ceramium strictum,
3,Ceramium strictum,
5,Ceramium tenuissimum,
2,Ceramium tenuissimum,
4,Ceramium tenuissimum,
6,Ceramium tenuissimum,
1,Ceramium tenuissimum,
3,Ceramium tenuissimum,
4,Ceratoscopelus maderensis,LC
2,Ceratoscopelus maderensis,LC
6,Ceratoscopelus maderensis,LC
1,Ceratoscopelus maderensis,LC
5,Ceratoscopelus maderensis,LC
3,Ceratoscopelus maderensis,LC
3,Cestopagurus timidus,
5,Cestopagurus timidus,
2,Cestopagurus timidus,
4,Cestopagurus timidus,
6,Cestopagurus timidus,
1,Cestopagurus timidus,
6,Cetorhinus maximus,VU
1,Cetorhinus maximus,VU
5,Cetorhinus maximus,VU
2,Cetorhinus maximus,VU
4,Cetorhinus maximus,VU
3,Cetorhinus maximus,VU
5,Chaetomorpha capillaris,
2,Chaetomorpha capillaris,
4,Chaetomorpha capillaris,
6,Chaetomorpha capillaris,
1,Chaetomorpha capillaris,
3,Chaetomorpha capillaris,
5,Chaetomorpha linum,
2,Chaetomorpha linum,
4,Chaetomorpha linum,
6,Chaetomorpha linum,
1,Chaetomorpha linum,
3,Chaetomorpha linum,
5,Chaetomorpha pachynema,
2,Chaetomorpha pachynema,
4,Chaetomorpha pachynema,
6,Chaetomorpha pachynema,
1,Chaetomorpha pachynema,
3,Chaetomorpha pachynema,
5,Charybdis (Charybdis),
2,Charybdis (Charybdis),
4,Charybdis (Charybdis),
6,Charybdis (Charybdis),
1,Charybdis (Charybdis),
3,Charybdis (Charybdis),
5,Charybdis (Goniohellenus),
2,Charybdis (Goniohellenus),
4,Charybdis (Goniohellenus),
6,Charybdis (Goniohellenus),
1,Charybdis (Goniohellenus),
3,Charybdis (Goniohellenus),
2,Chauliodus sloani,LC
1,Chauliodus sloani,LC
5,Chauliodus sloani,LC
6,Chauliodus sloani,LC
3,Chauliodus sloani,LC
4,Chauliodus sloani,LC
1,Cheilopogon exsiliens,DD
4,Cheilopogon exsiliens,DD
3,Cheilopogon exsiliens,DD
5,Cheilopogon exsiliens,DD
2,Cheilopogon exsiliens,DD
6,Cheilopogon exsiliens,DD
1,Cheilopogon heterurus,DD
4,Cheilopogon heterurus,DD
5,Cheilopogon heterurus,DD
6,Cheilopogon heterurus,DD
2,Cheilopogon heterurus,DD
3,Cheilopogon heterurus,DD
1,Chelon labrosus,LC
4,Chelon labrosus,LC
3,Chelon labrosus,LC
5,Chelon labrosus,LC
2,Chelon labrosus,LC
6,Chelon labrosus,LC
5,Chelonia mydas,EN
2,Chelonia mydas,EN
1,Chelonia mydas,EN
3,Chelonia mydas,EN
4,Chelonia mydas,EN
6,Chelonia mydas,EN
5,Chilomycterus spilostylus,
2,Chilomycterus spilostylus,
4,Chilomycterus spilostylus,
6,Chilomycterus spilostylus,
1,Chilomycterus spilostylus,
3,Chilomycterus spilostylus,
6,Chimaera monstrosa,NT
4,Chimaera monstrosa,NT
5,Chimaera monstrosa,NT
3,Chimaera monstrosa,NT
2,Chimaera monstrosa,NT
1,Chimaera monstrosa,NT
5,Chlorophthalmus agassizii,
2,Chlorophthalmus agassizii,
4,Chlorophthalmus agassizii,
6,Chlorophthalmus agassizii,
1,Chlorophthalmus agassizii,
3,Chlorophthalmus agassizii,
5,Chlorotocus crassicornis,
2,Chlorotocus crassicornis,
4,Chlorotocus crassicornis,
6,Chlorotocus crassicornis,
1,Chlorotocus crassicornis,
3,Chlorotocus crassicornis,
5,Chondria boryana,
2,Chondria boryana,
4,Chondria boryana,
6,Chondria boryana,
1,Chondria boryana,
3,Chondria boryana,
5,Chondria dasyphylla,
2,Chondria dasyphylla,
4,Chondria dasyphylla,
6,Chondria dasyphylla,
1,Chondria dasyphylla,
3,Chondria dasyphylla,
5,Chondria tenuissima,
2,Chondria tenuissima,
4,Chondria tenuissima,
