"rgn_id","product","year","tonnes"
1,"fish_oil",1999,
4,"fish_oil",1999,
5,"fish_oil",1999,
2,"fish_oil",1999,
3,"fish_oil",1999,
6,"fish_oil",1999,
1,"fish_oil",2000,
4,"fish_oil",2000,
5,"fish_oil",2000,
2,"fish_oil",2000,
3,"fish_oil",2000,
6,"fish_oil",2000,
1,"fish_oil",2001,
4,"fish_oil",2001,
5,"fish_oil",2001,
2,"fish_oil",2001,
3,"fish_oil",2001,
6,"fish_oil",2001,
1,"fish_oil",2002,
4,"fish_oil",2002,
5,"fish_oil",2002,
2,"fish_oil",2002,
3,"fish_oil",2002,
6,"fish_oil",2002,
1,"fish_oil",2003,
4,"fish_oil",2003,
5,"fish_oil",2003,
2,"fish_oil",2003,
3,"fish_oil",2003,
6,"fish_oil",2003,
1,"fish_oil",2004,
4,"fish_oil",2004,
5,"fish_oil",2004,
2,"fish_oil",2004,
3,"fish_oil",2004,
6,"fish_oil",2004,
1,"fish_oil",2005,
4,"fish_oil",2005,
5,"fish_oil",2005,
2,"fish_oil",2005,
3,"fish_oil",2005,
6,"fish_oil",2005,
1,"fish_oil",2006,
4,"fish_oil",2006,
5,"fish_oil",2006,
2,"fish_oil",2006,
3,"fish_oil",2006,
6,"fish_oil",2006,
1,"fish_oil",2007,
4,"fish_oil",2007,
5,"fish_oil",2007,
2,"fish_oil",2007,
3,"fish_oil",2007,
6,"fish_oil",2007,
1,"fish_oil",2008,
4,"fish_oil",2008,
5,"fish_oil",2008,
2,"fish_oil",2008,
3,"fish_oil",2008,
6,"fish_oil",2008,
1,"fish_oil",2009,
4,"fish_oil",2009,
5,"fish_oil",2009,
2,"fish_oil",2009,
3,"fish_oil",2009,
6,"fish_oil",2009,
1,"ornamentals",1976,
4,"ornamentals",1976,
5,"ornamentals",1976,
2,"ornamentals",1976,
3,"ornamentals",1976,
6,"ornamentals",1976,
1,"ornamentals",1977,
4,"ornamentals",1977,
5,"ornamentals",1977,
2,"ornamentals",1977,
3,"ornamentals",1977,
6,"ornamentals",1977,
1,"ornamentals",1978,
4,"ornamentals",1978,
5,"ornamentals",1978,
2,"ornamentals",1978,
3,"ornamentals",1978,
6,"ornamentals",1978,
1,"ornamentals",1979,
4,"ornamentals",1979,
5,"ornamentals",1979,
2,"ornamentals",1979,
3,"ornamentals",1979,
6,"ornamentals",1979,
1,"ornamentals",1980,
4,"ornamentals",1980,
5,"ornamentals",1980,
2,"ornamentals",1980,
3,"ornamentals",1980,
6,"ornamentals",1980,
1,"ornamentals",1981,
4,"ornamentals",1981,
5,"ornamentals",1981,
2,"ornamentals",1981,
3,"ornamentals",1981,
6,"ornamentals",1981,
1,"ornamentals",1982,
4,"ornamentals",1982,
5,"ornamentals",1982,
2,"ornamentals",1982,
3,"ornamentals",1982,
6,"ornamentals",1982,
1,"ornamentals",1983,
4,"ornamentals",1983,
5,"ornamentals",1983,
2,"ornamentals",1983,
3,"ornamentals",1983,
6,"ornamentals",1983,
1,"ornamentals",1984,
4,"ornamentals",1984,
5,"ornamentals",1984,
2,"ornamentals",1984,
3,"ornamentals",1984,
6,"ornamentals",1984,
1,"ornamentals",1985,
4,"ornamentals",1985,
5,"ornamentals",1985,
2,"ornamentals",1985,
3,"ornamentals",1985,
6,"ornamentals",1985,
1,"ornamentals",1986,
4,"ornamentals",1986,
5,"ornamentals",1986,
2,"ornamentals",1986,
3,"ornamentals",1986,
6,"ornamentals",1986,
1,"ornamentals",1987,
4,"ornamentals",1987,
5,"ornamentals",1987,
2,"ornamentals",1987,
3,"ornamentals",1987,
6,"ornamentals",1987,
1,"ornamentals",1988,
4,"ornamentals",1988,
5,"ornamentals",1988,
2,"ornamentals",1988,
3,"ornamentals",1988,
6,"ornamentals",1988,
1,"ornamentals",1989,
4,"ornamentals",1989,
5,"ornamentals",1989,
2,"ornamentals",1989,
3,"ornamentals",1989,
6,"ornamentals",1989,
1,"ornamentals",1990,
4,"ornamentals",1990,
5,"ornamentals",1990,
2,"ornamentals",1990,
3,"ornamentals",1990,
6,"ornamentals",1990,
1,"ornamentals",1991,
4,"ornamentals",1991,
5,"ornamentals",1991,
2,"ornamentals",1991,
3,"ornamentals",1991,
6,"ornamentals",1991,
1,"ornamentals",1992,
4,"ornamentals",1992,
5,"ornamentals",1992,
2,"ornamentals",1992,
3,"ornamentals",1992,
6,"ornamentals",1992,
1,"ornamentals",1993,
4,"ornamentals",1993,
5,"ornamentals",1993,
2,"ornamentals",1993,
3,"ornamentals",1993,
6,"ornamentals",1993,
1,"ornamentals",1994,
4,"ornamentals",1994,
5,"ornamentals",1994,
2,"ornamentals",1994,
3,"ornamentals",1994,
6,"ornamentals",1994,
1,"ornamentals",1995,
4,"ornamentals",1995,
5,"ornamentals",1995,
2,"ornamentals",1995,
3,"ornamentals",1995,
6,"ornamentals",1995,
1,"ornamentals",1996,
4,"ornamentals",1996,
5,"ornamentals",1996,
2,"ornamentals",1996,
3,"ornamentals",1996,
6,"ornamentals",1996,
1,"ornamentals",1997,
4,"ornamentals",1997,
5,"ornamentals",1997,
2,"ornamentals",1997,
3,"ornamentals",1997,
6,"ornamentals",1997,
1,"ornamentals",1998,
4,"ornamentals",1998,
5,"ornamentals",1998,
2,"ornamentals",1998,
3,"ornamentals",1998,
6,"ornamentals",1998,
1,"ornamentals",1999,
4,"ornamentals",1999,
5,"ornamentals",1999,
2,"ornamentals",1999,
3,"ornamentals",1999,
6,"ornamentals",1999,
1,"ornamentals",2000,
4,"ornamentals",2000,
5,"ornamentals",2000,
2,"ornamentals",2000,
3,"ornamentals",2000,
6,"ornamentals",2000,
1,"ornamentals",2001,
4,"ornamentals",2001,
5,"ornamentals",2001,
2,"ornamentals",2001,
3,"ornamentals",2001,
6,"ornamentals",2001,
1,"ornamentals",2002,
4,"ornamentals",2002,
5,"ornamentals",2002,
2,"ornamentals",2002,
3,"ornamentals",2002,
6,"ornamentals",2002,
1,"ornamentals",2003,
4,"ornamentals",2003,
5,"ornamentals",2003,
2,"ornamentals",2003,
3,"ornamentals",2003,
6,"ornamentals",2003,
1,"ornamentals",2004,
4,"ornamentals",2004,
5,"ornamentals",2004,
2,"ornamentals",2004,
3,"ornamentals",2004,
6,"ornamentals",2004,
1,"ornamentals",2005,
4,"ornamentals",2005,
5,"ornamentals",2005,
2,"ornamentals",2005,
3,"ornamentals",2005,
6,"ornamentals",2005,
1,"ornamentals",2006,
4,"ornamentals",2006,
5,"ornamentals",2006,
2,"ornamentals",2006,
3,"ornamentals",2006,
6,"ornamentals",2006,
1,"ornamentals",2007,
4,"ornamentals",2007,
5,"ornamentals",2007,
2,"ornamentals",2007,
3,"ornamentals",2007,
6,"ornamentals",2007,
1,"ornamentals",2008,
4,"ornamentals",2008,
5,"ornamentals",2008,
2,"ornamentals",2008,
3,"ornamentals",2008,
6,"ornamentals",2008,
1,"ornamentals",2009,
4,"ornamentals",2009,
5,"ornamentals",2009,
2,"ornamentals",2009,
3,"ornamentals",2009,
6,"ornamentals",2009,
1,"seaweeds",1990,1084.03567245378
4,"seaweeds",1990,1084.03567245378
5,"seaweeds",1990,1084.03567245378
2,"seaweeds",1990,1084.03567245378
3,"seaweeds",1990,1084.03567245378
6,"seaweeds",1990,1084.03567245378
1,"seaweeds",1991,1193.63817006464
4,"seaweeds",1991,1193.63817006464
5,"seaweeds",1991,1193.63817006464
2,"seaweeds",1991,1193.63817006464
3,"seaweeds",1991,1193.63817006464
6,"seaweeds",1991,1193.63817006464
1,"seaweeds",1992,1055.58355682117
