"rgn_id","product","year","score"
3,"fish_oil",1995,0
4,"fish_oil",1995,0
2,"fish_oil",1995,0
1,"fish_oil",1995,0
3,"fish_oil",1992,0
4,"fish_oil",1992,0
2,"fish_oil",1992,0
1,"fish_oil",1992,0
3,"fish_oil",1985,0
4,"fish_oil",1985,0
2,"fish_oil",1985,0
1,"fish_oil",1985,0
3,"fish_oil",1997,0
4,"fish_oil",1997,0
2,"fish_oil",1997,0
1,"fish_oil",1997,0
3,"fish_oil",2006,0.931818182
4,"fish_oil",2006,0.931818182
2,"fish_oil",2006,0.931818182
1,"fish_oil",2006,0.931818182
3,"fish_oil",1982,0
4,"fish_oil",1982,0
2,"fish_oil",1982,0
1,"fish_oil",1982,0
3,"fish_oil",1976,0
4,"fish_oil",1976,0
2,"fish_oil",1976,0
1,"fish_oil",1976,0
3,"fish_oil",1978,0
4,"fish_oil",1978,0
2,"fish_oil",1978,0
1,"fish_oil",1978,0
3,"fish_oil",1993,0
4,"fish_oil",1993,0
2,"fish_oil",1993,0
1,"fish_oil",1993,0
3,"fish_oil",1977,0
4,"fish_oil",1977,0
2,"fish_oil",1977,0
1,"fish_oil",1977,0
3,"fish_oil",1994,0
4,"fish_oil",1994,0
2,"fish_oil",1994,0
1,"fish_oil",1994,0
3,"fish_oil",2001,1
4,"fish_oil",2001,1
2,"fish_oil",2001,1
1,"fish_oil",2001,1
3,"fish_oil",1979,0
4,"fish_oil",1979,0
2,"fish_oil",1979,0
1,"fish_oil",1979,0
3,"fish_oil",1996,0
4,"fish_oil",1996,0
2,"fish_oil",1996,0
1,"fish_oil",1996,0
3,"fish_oil",1981,0
4,"fish_oil",1981,0
2,"fish_oil",1981,0
1,"fish_oil",1981,0
3,"fish_oil",2004,0.954545455
4,"fish_oil",2004,0.954545455
2,"fish_oil",2004,0.954545455
1,"fish_oil",2004,0.954545455
3,"fish_oil",1989,0
4,"fish_oil",1989,0
2,"fish_oil",1989,0
1,"fish_oil",1989,0
3,"fish_oil",1999,0
4,"fish_oil",1999,0
2,"fish_oil",1999,0
1,"fish_oil",1999,0
3,"fish_oil",2007,0.954545455
4,"fish_oil",2007,0.954545455
2,"fish_oil",2007,0.954545455
1,"fish_oil",2007,0.954545455
3,"fish_oil",1983,0
4,"fish_oil",1983,0
2,"fish_oil",1983,0
1,"fish_oil",1983,0
3,"fish_oil",2003,0.939393939
4,"fish_oil",2003,0.939393939
2,"fish_oil",2003,0.939393939
1,"fish_oil",2003,0.939393939
3,"fish_oil",1990,0
4,"fish_oil",1990,0
2,"fish_oil",1990,0
1,"fish_oil",1990,0
3,"fish_oil",1986,0
4,"fish_oil",1986,0
2,"fish_oil",1986,0
1,"fish_oil",1986,0
3,"fish_oil",2002,0.954545455
4,"fish_oil",2002,0.954545455
2,"fish_oil",2002,0.954545455
1,"fish_oil",2002,0.954545455
3,"fish_oil",1998,0
4,"fish_oil",1998,0
2,"fish_oil",1998,0
1,"fish_oil",1998,0
3,"fish_oil",2009,0.954545455
4,"fish_oil",2009,0.954545455
2,"fish_oil",2009,0.954545455
1,"fish_oil",2009,0.954545455
3,"fish_oil",1980,0
4,"fish_oil",1980,0
2,"fish_oil",1980,0
1,"fish_oil",1980,0
3,"fish_oil",2000,0
4,"fish_oil",2000,0
2,"fish_oil",2000,0
1,"fish_oil",2000,0
3,"fish_oil",2005,0.931818182
4,"fish_oil",2005,0.931818182
2,"fish_oil",2005,0.931818182
1,"fish_oil",2005,0.931818182
3,"fish_oil",1991,0
4,"fish_oil",1991,0
2,"fish_oil",1991,0
1,"fish_oil",1991,0
3,"fish_oil",1987,0
4,"fish_oil",1987,0
2,"fish_oil",1987,0
1,"fish_oil",1987,0
